product_name,product_price,product_ram,product_display,product_camera,product_warranty,bettary,processor
"realme 9 5G (Meteor Black, 64 GB)","15,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium Polymer Battery,Mediatek Dimensity 810 Processor
"realme 9 5G (Supersonic Blue, 128 GB)","17,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium Polymer Battery,Mediatek Dimensity 810 Processor
"realme 9 5G (Supersonic Blue, 64 GB)","15,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium Polymer Battery,Mediatek Dimensity 810 Processor
"realme GT 2 (Steel Black, 256 GB)","38,999",12 GB RAM | 256 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,50MP + 8MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 888 Processor
"MOTOROLA Edge 30 Ultra (Interstellar Black, 256 GB)","55,499",12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 50MP + 12MP | 60MP Front Camera,1 Year on Handset and 6 Months on Accessories,4610 mAh Lithium Battery,Qualcomm Snapdragon 8+ Gen 1 Processor
"realme 9i (Prism Black, 128 GB)","15,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,5000 mAh Lithium ion Battery,Qualcomm Snapdragon 680 (SM6225) Processor
"realme 9i (Prism Blue, 128 GB)","14,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,5000 mAh Lithium ion Battery,Qualcomm Snapdragon 680 (SM6225) Processor
"itel Vision3 (Multi Green, 32 GB)","5,849",2 GB RAM | 32 GB ROM,16.76 cm (6.6 inch) Display,8MP Rear Camera,,5000 mAh Battery,One Time Screen Replacement within 100 days of purchase 1 Year warranty on mobile device &  6 months on accessories
"itel Vision3 (Deep Ocean Black, 32 GB)","5,950",2 GB RAM | 32 GB ROM,16.76 cm (6.6 inch) Display,8MP Rear Camera,,5000 mAh Battery,One Time Screen Replacement within 100 days of purchase 1 Year warranty on mobile device &  6 months on accessories
"OPPO A17k (Blue, 64 GB)","9,268",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.66 cm (6.56 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Battery,Mediatek Helio P35 Processor
Micromax X708 Black grey,"1,383",32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,,1450 mAh Battery,One Year manufacturer Warranty
"realme GT 2 (Paper White, 128 GB)","27,999",8 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,50MP + 8MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 888 Processor
"realme GT 2 (Steel Black, 128 GB)","27,999",8 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,50MP + 8MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 888 Processor
"realme GT 2 (Paper Green, 128 GB)","27,999",8 GB RAM | 128 GB ROM,16.81 cm (6.62 inch) Full HD+ AMOLED Display,50MP + 8MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 888 Processor
"REDMI 9 Activ (Carbon Black, 128 GB)","9,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,1 Year Warranty on Mobile Device and 6 months on Accessories,5000 mAh Lithium Polymer Battery,Mediatek Helio G35 Processor
"SAMSUNG Galaxy A13 (Green, 128 GB)","14,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 5MP + 2MP + 2MP | 8MP Front Camera,1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-Box Accessories from Date of Purchase,5000 mAh Lithium Ion Battery,Exynos Octa Core Processor
PHILIPS E102A,"1,185",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.5 cm (1.77 inch) Quarter QVGA Display,0.3MP Rear Camera,,1000 mAh Li-ion Battery,1 Year Warranty on Mobile and 6 Months on Battery
itel Power 440,"1,519",32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,,2500 mAh Battery,1  Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase
"realme 9i (Prism Black, 64 GB)","13,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,5000 mAh Lithium ion Battery,Qualcomm Snapdragon 680 (SM6225) Processor
Nokia TA-1174 / TA-1299,"1,580",4 MB RAM | 4 MB ROM,4.57 cm (1.8 inch) Display,800 mAh Battery,,1 Year Manufacturer Warranty,
PHILIPS Xenium E172,"1,305",32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,,1700 mAh Battery,1 YEAR WARRANTY ON MOBILE AND 6 MONTH N BATTERY
"APPLE iPhone 12 (Green, 64 GB)","53,999",64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,Industry-leading IP68 Water Resistance,A14 Bionic Chip with Next Generation Neural Engine Processor,Ceramic Shield
"SAMSUNG Galaxy M32 Prime Edition (Light Blue, 128 GB)","15,400",6 GB RAM | 128 GB ROM,16.26 cm (6.4 inch) Display,64MP Rear Camera,,6000 mAh Battery,12 Months Warranty
"realme 9i (Prism Blue, 64 GB)","13,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,5000 mAh Lithium ion Battery,Qualcomm Snapdragon 680 (SM6225) Processor
Cellecor X30+,"1,849",32 MB RAM | 32 MB ROM,7.11 cm (2.8 inch) Display,0.8MP Rear Camera,,1800 mAh Battery,1 Year Manufacturer Warranty
"OPPO A57 (Glowing Gold, 64 GB)","16,990",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.66 cm (6.56 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium-ion Polymer Battery,Mediatek Helio G35 Processor
"realme 9i (Prism Black, 128 GB)","14,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,5000 mAh Lithium ion Battery,Qualcomm Snapdragon 680 (SM6225) Processor
Cellecor E8 Plus,"1,469",32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.8MP Rear Camera,,2750 mAh Battery,1 year warranty for device and 6months warranty for accessories
"Tecno Spark 8P (Tahiti Gold, 64 GB)","9,198",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"1 Year Warranty for Handset, 6 Months for Accessories",5000 mAh Battery,MediaTek Helio G85 Processor
"APPLE iPhone 14 Pro Max (Space Black, 128 GB)","1,27,999",128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,48MP + 12MP + 12MP | 12MP Front Camera,,"A16 Bionic Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
itel Power 110,"1,325",4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,2500 mAh Lithium-ion Battery,SC6531E Processor
I Kall K3310,744,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,,1000 mAh Battery,1 Year warranty for device and 6 Months for box accessories
"POCO C3 (Matte Black, 32 GB)","7,999",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Li-ion Polymer Battery,Mediatek Helio G35 Processor
MTR 1000,"1,050",32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,,3000 mAh Battery,1 year(domestic)
Kechaoda K9,"1,300",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,,1700 mAh Battery,1 Year Manufacturer Warranty
"realme C25_Y (Metal Grey, 64 GB)","10,999",4 GB RAM | 64 GB ROM,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP + 2MP | 8MP Front Camera,1 Year Domestic Warranty,5000 mAh LiPo Battery,Unisoc T618 Processor
"itel Vision 3 (Multi Green, 64 GB)","6,900",3 GB RAM | 64 GB ROM | Expandable Upto 128 GB,16.76 cm (6.6 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,18W Fast Charging,5000 mAh Lithium Polymer Battery,Unisoc 9863A Processor
"IQOO Z6 Lite 5G (Without Charger) (Stellar Green, 128 GB)","15,990",6 GB RAM | 128 GB ROM,16.97 cm (6.68 inch) Display,50MP Rear Camera,,5000 mAh Battery,1 Year
I Kall K16 NEW,744,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,,1000 mAh Battery,12 Months on Feature phone and 6 Months On Accessories
"realme Narzo 50i Prime (Mint Green, 64 GB)","8,949",4 GB RAM | 64 GB ROM,16.51 cm (6.5 inch) Display,8MP Rear Camera | 5MP Front Camera,1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Battery,Unisoc T612 processor Processor
"realme Narzo 30 (Racing Silver, 128 GB)","15,499",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,30W Charger,5000 mAh Battery,MediaTek Helio G95 Processor
"APPLE iPhone 11 (White, 128 GB)","45,999",128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,,A13 Bionic Chip Processor,Brand Warranty of 1 Year
MTR S700,"1,050",32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.8MP Rear Camera,,3000 mAh Battery,6 MONTHS WARRENTY
UiSmart Ui-06,"1,570",512 MB RAM | 256 MB ROM,4.5 cm (1.77 inch) Display,0.01MP Rear Camera,,1050 mAh Battery,1 YEAR FOR HANDSET
"realme 9 5G SE (Azure Glow, 128 GB)","22,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 778G Processor
"realme 9 5G SE (Starry Glow, 128 GB)","22,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,48MP + 2MP + 2MP | 16MP Front Camera,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 778G Processor
"vivo T1 5G (Rainbow Fantasy, 128 GB)","15,990",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,1 Year Handset and 6 Months Accessories,5000 mAh Lithium Battery,Turbo Processor Snapdragon 695 Processor
Kechaoda K9,"1,285",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,,1700 mAh Battery,1 Year Company Warranty
"vivo T1 5G (Starlight Black, 128 GB)","16,990",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,1 Year Handset and 6 Months Accessories,5000 mAh Lithium Battery,Qualcomm Snapdragon 695 Processor
"SAMSUNG Galaxy A23 5G (Orange, 128 GB)","21,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 5MP | 8MP Front Camera,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,5000 mAh Lithium Ion Battery,Qualcomm Snapdragon 695 (SM6375) Processor
"SAMSUNG Galaxy S22 5G (Phantom Black, 128 GB)","51,990",8 GB RAM | 128 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,50MP + 12MP + 10MP | 10MP Front Camera,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,3700 mAh Lithium-ion Battery,Octa Core Processor
MTR S700,"1,050",32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,,3000 mAh Battery,6 MONTHS WARRENTY
"SAMSUNG GALAXY M13 (Midnight Blue, 64 GB)","10,499",4 GB RAM | 64 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,,6000 mAh Battery,12 MONTHS
KARBONN K531,"1,373",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Quarter QVGA Display,0.3MP Rear Camera,,1800 mAh Battery,1 Year Brand Warranty
I Kall K52,839,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,1000 mAh Battery,,1 year manufacture warranty,
"realme C21 (Cross Black, 32 GB)","9,499",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,13MP + 2MP + 2MP | 5MP Front Camera,1 Year Warranty for Mobile and 6 Months for Accessories,5000 mAh Battery,MediaTek Helio G35 Processor
Salora Coral,899,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,6.1 cm (2.4 inch) VGA Display,1.3MP Rear Camera,1 Year,1800 mAh Battery,Spreadtrum Processor
"Tecno Spark 8P (Turquoise Cyan, 64 GB)","9,295",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"1 Year Warranty for Handset, 6 Months for Accessories",5000 mAh Battery,MediaTek Helio G85 Processor
Salora Vishaal,999,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,1.3MP Rear Camera,,2700 mAh Battery,1 Year
"realme C31 (Dark Green, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.56 cm (6.52 inch) HD Display,13MP + 2MP + 0.3MP | 5MP Front Camera,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Battery,Unisoc T612 Processor
MTR KEY,"1,260",64 MB RAM | 32 KB ROM,4.32 cm (1.7 inch) Display,0.08MP Rear Camera,,800 mAh Battery,12 MONTHS
KARBONN K9,"1,349",6.6 cm (2.6 inch) QVGA Display,2MP Rear Camera,1800 mAh Battery,,1 Year Manufacturer Warranty,
Micromax X746,"1,450",32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,,3000 mAh Battery,1 Year Warranty
"SAMSUNG Galaxy M04 (Light Green, 64 GB)","8,549",4 GB RAM | 64 GB ROM,16.51 cm (6.5 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,5000 mAh Battery,MediaTek Helio P35 Processor
"APPLE iPhone 14 (Yellow, 128 GB)","71,999",128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,,"A15 Bionic Chip, 6 Core Processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
"MOTOROLA Edge 30 Ultra (Interstellar Black, 128 GB)","50,499",8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,200MP + 50MP + 12MP | 60MP Front Camera,1 Year on Handset and 6 Months on Accessories,4610 mAh Lithium Battery,Qualcomm Snapdragon 8+ Gen 1 Processor
LAVA A5,"1,564",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,,1000 mAh Li-ion Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
LAVA 34 Super,"1,649",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,1.3MP Rear Camera,1 Year manufacturer replacement guarantee for Phone and 6 months warranty for accessories in the box,2500 mAh Battery,SC6531E Processor
"Infinix Zero 5G 2023 TURBO (Coral Orange, 256 GB)","17,999",8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Lithium-ion Polymer Battery,Mediatek Dimensity 1080 Processor
"realme 8i (Space Purple, 64 GB)","13,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,1 Year Warranty for Mobile and 6 Months for Accessories,5000 mAh Battery,MediaTek Helio G96 Processor
itel it5026,"1,305",4 MB RAM | 4 MB ROM,6.1 cm (2.4 inch) Display,2MP Rear Camera,,1200 mAh Battery,1 Year Manufacturer Warranty on handset and six month of accessories
LAVA A5,"1,390",32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,,1000 mAh Li-ion Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
"SAMSUNG Galaxy S23 5G (Phantom Black, 256 GB)","79,999",8 GB RAM | 256 GB ROM,15.49 cm (6.1 inch) Full HD+ Display,50MP + 10MP + 12MP | 12MP Front Camera,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,3900 mAh Lithium Ion Battery,Qualcomm Snapdragon 8 Gen 2 Processor
Kechaoda A 31,"1,180",32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) Display,0.3MP Rear Camera,,800 mAh Battery,Company Warranty
KARBONN K9 PUNCH,"1,475",52 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) FWVGA+ Display,0MP | 0.3MP Front Camera,MANUFACTURE WARRANTY,2500 mAh Battery,NA Processor
"Infinix Zero 5G 2023 TURBO (Coral Orange, 256 GB)","17,999",8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Lithium-ion Polymer Battery,Mediatek Dimensity 1080 Processor
itel Ace 2N,899,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0MP Front Camera,12+1 Month Warranty on Device and 6 Months on Accessories,1000 mAh Lithium Ion Battery,Mediatek MT6261D Processor
"Infinix Zero 5G 2023 TURBO (Pearly White, 256 GB)","17,999",8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,17.22 cm (6.78 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,1 Year on Handset and 6 Months on Accessories,5000 mAh Lithium-ion Polymer Battery,Mediatek Dimensity 1080 Processor
"realme 8 (Cyber Black, 128 GB)","16,999",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,Super AMOLED Display,5000 mAh Battery,MediaTek Helio G95 Processor
Kechaoda K66 (Power Silver),"1,220",32 MB RAM | 64 MB ROM,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,,400 mAh Battery,12 MONTHS
"OnePlus 10R (Forest Green, 128 GB)","32,348",8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,,5000 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
"Redmi 9A (Sea Blue, 32 GB)","7,999",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,5000 mAh Battery,MediaTek Helio G25 Processor
"realme C31 (Dark Green, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.56 cm (6.52 inch) HD Display,13MP + 2MP + 0.3MP | 5MP Front Camera,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,5000 mAh Battery,Unisoc T612 Processor
"OPPO A 78 5G (Glowing Black, 128 GB)","18,980",8 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Display,50MP Rear Camera,,5000 mAh Battery,1 Year Warranty and 6 Months Warranty for In-Box
"Redmi Go (Black, 8 GB)","5,999",1 GB RAM | 8 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3000 mAh Li Polymer Battery,Qualcomm Snapdragon 425 Processor
Cellecor R4,"1,149",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,0.8MP Rear Camera,,1000 mAh Battery,1 Year Manufacturer Warranty
"Mi A3 (Not just Blue, 128 GB)","14,999",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,15.44 cm (6.08 inch) HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4030 mAh Battery,Qualcomm Snapdragon 665 Processor
Kechaoda K9,"1,275",32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,,1700 mAh Battery,1 Year Manufacturer Warranty
"MOTOROLA G60 (Moonless, 128 GB)","15,999",6 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,108MP + 8MP + 2MP | 32MP Front Camera,120Hz Refresh Rate,6000 mAh Battery,Qualcomm Snapdragon 732G Processor
KARBONN K31 Star,"1,239",35 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) HVGA Display,0.03MP Rear Camera,,1800 mAh Battery,1 year handset and 6 Month Box Accessories
"POCO F4 5G (Night Black, 128 GB)","27,999",8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP | 20MP Front Camera,2 Years Brand Warranty,4500 mAh Lithium-ion Polymer Battery,Qualcomm Snapdragon 870 Processor
Kechaoda K90,"1,699",32 MB RAM | 32 MB ROM,8.89 cm (3.5 inch) Display,1.3MP Rear Camera,,5000 mAh Battery,1Year
"itel A27 (Crystal Blue, 32 GB)","5,169",2 GB RAM | 32 GB ROM | Expandable Upto 32 GB,13.84 cm (5.45 inch) FWVGA+ Display,2MP Rear Camera | 2MP Front Camera,100 Days Replacement within 1 Year Warranty on Mobile Device and 6 months on Accessories,4000 mAh Li-ion Battery Battery,Unisoc 9832E Processor
